valid_time,station,fc_windspd__gfs,fc_gust__gfs,fc_windspd__harmeu,fc_gust__harmeu,fc_windspd__icon,fc_gust__icon,fc_windspd__iconeu,fc_gust__iconeu,fc_windspd__wrfeuh,fc_gust__wrfeuh,fc_winddir_sin__gfs,fc_winddir_cos__gfs,fc_winddir_sin__harmeu,fc_winddir_cos__harmeu,fc_winddir_sin__icon,fc_winddir_cos__icon,fc_winddir_sin__iconeu,fc_winddir_cos__iconeu,fc_winddir_sin__wrfeuh,fc_winddir_cos__wrfeuh,y_speed,y_gust,y_dir_sin,y_dir_cos
2023-08-14 00:00:00,station3529_schausende,4.7,4.7,6.3,,2.1,3.6,1.3,2.1,4.6,3.9,-0.4226182617406993,-0.90630778703665,0.01745240643728344,-0.9998476951563913,0.3583679495453002,-0.9335804264972017,0.5150380749100544,-0.8571673007021122,0.13917310096006533,-0.9902680687415704,3.66,6.83,-0.161087082529866,-0.986940196689757
2023-08-14 03:00:00,station3529_schausende,,,,,,,1.5,2.7,,,,,,,,,-0.17364817766693047,-0.984807753012208,,,0.2,1.05,0.8708708833660754,-0.491511855915187
2023-08-14 06:00:00,station3529_schausende,6.3,10.7,0.6,,1.8,3.6,1.4,2.7,3.7,5.4,-0.2419218955996675,-0.9702957262759965,-0.9659258262890683,-0.25881904510252063,0.01745240643728344,-0.9998476951563913,0.24192189559966773,-0.9702957262759965,0.12186934340514755,-0.992546151641322,0.6,2.61,0.769511029343418,-0.6386335222322997
2023-08-14 09:00:00,station3529_schausende,,,,,,,4.3,7.9,,,,,,,,,-0.4539904997395467,-0.8910065241883679,,,1.24,2.59,0.9738967917112752,-0.22699127537085004
2023-08-14 12:00:00,station3529_schausende,7.1,9.1,4.1,,5.9,10.3,5.9,10.6,6.9,8.9,-0.7313537016191703,-0.6819983600624986,-0.39073112848927355,-0.9205048534524404,-0.35836794954530043,-0.9335804264972016,-0.46947156278589086,-0.8829475928589269,-0.7986355100472928,-0.6018150231520483,3.68,6.04,-0.975457743712173,-0.2201867167473021
2023-08-14 15:00:00,station3529_schausende,,,,,,,4.2,7.8,,,,,,,,,0.7431448254773942,-0.6691306063588582,,,1.86,4.61,0.9610207909775255,-0.27647610983398063
2023-08-14 18:00:00,station3529_schausende,5.2,5.6,0.9,,3.9,9.0,2.6,7.5,4.8,8.0,0.9945218953682733,-0.10452846326765355,0.754709580222772,0.6560590289905073,0.9612616959383189,-0.27563735581699905,0.981627183447664,-0.1908089953765448,0.9993908270190958,-0.034899496702500955,0.84,2.15,0.9928826045698137,-0.1190971600948698
2023-08-14 21:00:00,station3529_schausende,,,,,,,2.2,3.9,,,,,,,,,0.9135454576426009,0.4067366430758002,,,0.77,1.44,0.986054190273402,0.16642455901778896
2023-08-15 00:00:00,station3529_schausende,4.9,4.9,3.7,,2.2,4.0,1.9,4.0,5.2,4.3,0.9781476007338057,-0.20791169081775934,0.8987940462991669,0.43837114678907746,0.981627183447664,0.19080899537654492,0.9205048534524404,0.3907311284892737,1.0,6.123233995736766e-17,0.36,1.2,0.9728567142218701,-0.23140832654298876
2023-08-15 03:00:00,station3529_schausende,,,,,,,1.2,2.0,,,,,,,,,0.8746197071393959,-0.484809620246337,,,0.0,0.0,0.9866575436397383,-0.16280937190099937
2023-08-15 06:00:00,station3529_schausende,5.7,12.3,3.3,,3.2,8.0,4.0,9.1,3.2,3.7,-0.32556815445715676,-0.9455185755993167,-0.7071067811865475,-0.7071067811865477,0.45399049973954686,-0.8910065241883678,0.48480962024633717,-0.8746197071393957,-0.34202014332566866,-0.9396926207859084,0.0,0.0,0.9999984769132877,0.0017453283658982615
2023-08-15 09:00:00,station3529_schausende,,,,,,,6.7,11.6,,,,,,,,,-0.656059028990507,-0.7547095802227721,,,1.96,4.29,0.516832190989617,-0.8560867282915161
2023-08-15 12:00:00,station3529_schausende,11.0,14.6,9.9,,9.6,20.9,8.6,18.9,11.2,14.0,-0.90630778703665,-0.42261826174069916,-0.754709580222772,-0.6560590289905073,-0.8660254037844384,-0.5000000000000004,-0.8191520442889916,-0.5735764363510464,-0.8910065241883678,-0.45399049973954697,12.48,16.93,-0.9959159746812619,-0.0902849454486853
2023-08-15 15:00:00,station3529_schausende,,,,,,,9.9,19.9,,,,,,,,,-0.9563047559630353,-0.2923717047227371,,,17.33,24.18,-0.9806488426645602,-0.19577499171410695
2023-08-15 18:00:00,station3529_schausende,8.2,13.6,7.7,,7.4,15.2,6.7,13.9,6.4,13.8,-0.9455185755993168,-0.32556815445715664,-0.9335804264972015,-0.3583679495453007,-0.882947592858927,-0.46947156278589075,-0.8910065241883678,-0.45399049973954697,-0.9659258262890683,-0.25881904510252063,9.44,13.26,-0.9705905654113182,-0.24073627548530716
2023-08-15 21:00:00,station3529_schausende,,,,,,,3.9,7.5,,,,,,,,,-0.7986355100472928,-0.6018150231520483,,,4.62,7.89,-0.790475821431136,-0.6124932454588954
2023-08-16 00:00:00,station3529_schausende,7.3,14.4,7.2,,4.4,7.3,4.4,7.5,6.0,16.5,-0.913545457642601,-0.4067366430758001,-0.9743700647852351,-0.22495105434386525,-0.6819983600624984,-0.7313537016191706,-0.7313537016191703,-0.6819983600624986,-0.8987940462991668,-0.43837114678907774,5.08,7.83,-0.900698239322588,-0.43444525740441686
2023-08-16 03:00:00,station3529_schausende,,,,,,,4.8,8.4,,,,,,,,,-0.7431448254773944,-0.6691306063588581,,,3.94,6.28,-0.5493145363511894,-0.8356156653350139
2023-08-16 06:00:00,station3529_schausende,7.8,12.8,8.3,,6.1,10.2,5.6,9.6,5.5,12.3,-0.7771459614569706,-0.6293203910498378,-0.9335804264972015,-0.3583679495453007,-0.8191520442889916,-0.5735764363510464,-0.8191520442889916,-0.5735764363510464,-0.8660254037844384,-0.5000000000000004,5.79,9.37,-0.9528205419959804,-0.30353420688694394
2023-08-16 09:00:00,station3529_schausende,,,,,,,9.1,15.7,,,,,,,,,-0.9961946980917455,-0.08715574274765825,,,10.46,14.19,-0.9887302671466055,-0.1497079117087742
2023-08-16 12:00:00,station3529_schausende,9.8,11.3,10.5,,10.2,17.4,9.4,16.4,9.2,11.5,-0.9986295347545738,0.052335956242943946,-0.9998476951563913,0.01745240643728313,-0.9986295347545738,-0.052335956242944306,-1.0,-1.8369701987210297e-16,-0.9993908270190958,0.03489949670250128,12.58,16.78,-0.9513258223252945,-0.3081869234362518
2023-08-16 15:00:00,station3529_schausende,,,,,,,9.2,16.5,,,,,,,,,-0.945518575599317,0.3255681544571563,,,7.95,12.35,-0.9898011092775262,-0.14245618299315277
2023-08-16 18:00:00,station3529_schausende,6.8,10.1,7.5,,6.0,13.3,5.5,12.3,6.4,11.1,-0.7193398003386512,0.6946583704589973,-0.7986355100472932,0.6018150231520479,-0.8571673007021123,0.5150380749100542,-0.8480480961564262,0.5299192642332047,-0.7771459614569708,0.6293203910498375,5.78,6.87,-0.9841337337744002,0.1774282786008422
2023-08-16 21:00:00,station3529_schausende,,,,,,,2.8,5.6,,,,,,,,,-0.8480480961564262,0.5299192642332047,,,0.82,1.59,0.5797078928323677,-0.8148243730938932
2023-08-17 00:00:00,station3529_schausende,5.5,5.8,4.6,,3.5,5.6,3.3,5.5,5.4,7.6,-0.12186934340514723,0.9925461516413221,-0.4226182617406992,0.90630778703665,-0.4694715627858908,0.882947592858927,-0.4383711467890778,0.8987940462991668,-0.13917310096006588,0.9902680687415703,2.22,4.58,0.8183503822737049,0.5747196288908888
2023-08-17 03:00:00,station3529_schausende,,,,,,,4.2,7.6,,,,,,,,,0.08715574274765817,0.9961946980917455,,,2.18,4.17,0.7521849370641114,0.658952062333717
2023-08-17 06:00:00,station3529_schausende,5.7,9.0,6.0,,5.7,9.5,5.3,9.1,4.7,6.0,0.3090169943749474,0.9510565162951535,0.13917310096006544,0.9902680687415704,0.4067366430758002,0.9135454576426009,0.35836794954530027,0.9335804264972017,0.4067366430758002,0.9135454576426009,1.36,3.26,0.9421159857823752,0.3352871445989294
2023-08-17 09:00:00,station3529_schausende,,,,,,,7.0,12.8,,,,,,,,,0.9271838545667874,0.37460659341591196,,,2.73,6.17,0.8758017083794106,0.4826710759924462
2023-08-17 12:00:00,station3529_schausende,7.8,9.1,6.3,,7.2,12.4,6.5,12.3,7.3,9.1,0.9998476951563913,0.0174524064372836,0.848048096156426,0.5299192642332049,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17,0.9876883405951378,0.15643446504023092,3.41,7.64,0.8122871717218972,0.5832577051836015
2023-08-17 15:00:00,station3529_schausende,,,,,,,7.7,13.3,,,,,,,,,0.9998476951563913,-0.017452406437283477,,,2.67,5.59,0.9563557698862929,0.2922047936040681
2023-08-17 18:00:00,station3529_schausende,9.3,16.8,5.3,,6.4,11.2,6.7,11.6,7.5,13.4,0.9876883405951378,0.15643446504023092,0.9563047559630354,0.29237170472273677,0.9993908270190958,0.03489949670250108,0.9961946980917455,0.08715574274765814,0.9063077870366499,0.42261826174069944,2.6,5.81,0.9136164326642493,0.40657719312063134
2023-08-17 21:00:00,station3529_schausende,,,,,,,6.2,11.2,,,,,,,,,0.9659258262890683,0.25881904510252074,,,1.2,1.66,0.8783169514026578,0.4780787935881923
2023-08-18 00:00:00,station3529_schausende,9.9,20.1,6.5,,7.2,11.7,7.4,12.4,8.6,16.9,0.8290375725550417,0.5591929034707468,0.8987940462991669,0.43837114678907746,0.8571673007021123,0.5150380749100542,0.8090169943749475,0.5877852522924731,0.766044443118978,0.6427876096865394,2.28,4.28,0.8188516080953395,0.5740052647142503
2023-08-18 03:00:00,station3529_schausende,,,,,,,8.1,13.4,,,,,,,,,0.7986355100472928,0.6018150231520483,,,3.13,6.91,0.8182500623120254,0.5748624492227393
2023-08-18 06:00:00,station3529_schausende,12.8,22.0,9.2,,9.3,15.4,8.4,14.4,12.1,21.0,0.9396926207859083,0.3420201433256688,0.9063077870366499,0.42261826174069944,0.9135454576426009,0.4067366430758002,0.8987940462991669,0.43837114678907746,0.9271838545667874,0.37460659341591196,4.5,8.39,0.8525489581651905,0.5226473705391124
2023-08-18 09:00:00,station3529_schausende,,,,,,,10.0,18.1,,,,,,,,,0.9975640502598242,-0.06975647374412533,,,4.9,8.23,0.9328278153972946,0.36032244840019445
2023-08-18 12:00:00,station3529_schausende,12.0,13.6,9.1,,8.5,16.3,8.2,15.7,10.5,13.6,0.9993908270190958,0.03489949670250108,0.981627183447664,0.19080899537654492,0.9986295347545738,-0.05233595624294384,0.9876883405951378,-0.1564344650402308,0.992546151641322,0.12186934340514749,4.31,8.78,0.9149596678498249,0.40354529635239
2023-08-18 15:00:00,station3529_schausende,,,,,,,8.3,14.2,,,,,,,,,0.9876883405951378,0.15643446504023092,,,3.67,8.12,0.9411170233284727,0.33808097905879747
2023-08-18 18:00:00,station3529_schausende,11.5,16.9,7.0,,8.0,13.5,7.1,12.6,8.4,16.1,0.984807753012208,0.17364817766693041,0.9563047559630354,0.29237170472273677,0.9781476007338056,0.20791169081775945,0.9659258262890683,0.25881904510252074,0.992546151641322,0.12186934340514749,3.85,7.4,0.9624078464991239,0.27160842585773876
2023-08-18 21:00:00,station3529_schausende,,,,,,,7.1,12.1,,,,,,,,,0.992546151641322,0.12186934340514749,,,3.9,7.29,0.940347520127287,0.3402154337922689
2023-08-19 00:00:00,station3529_schausende,10.8,17.9,9.2,,9.0,14.7,8.7,14.8,,,0.9702957262759965,-0.24192189559966779,0.9945218953682733,-0.10452846326765355,0.9961946980917455,-0.08715574274765824,0.9998476951563913,-0.017452406437283477,,,6.03,10.97,0.9883615104677607,0.1521233861899168
2023-08-19 03:00:00,station3529_schausende,,,,,,,9.2,15.5,,,,,,,,,0.9925461516413221,-0.12186934340514737,,,6.68,11.68,0.9882817233701945,0.1526408701902555
2023-08-19 06:00:00,station3529_schausende,12.8,19.3,11.5,,11.0,18.0,10.6,17.8,10.3,15.6,0.9205048534524403,-0.39073112848927377,0.9510565162951536,-0.30901699437494734,0.9271838545667874,-0.37460659341591207,0.9455185755993168,-0.32556815445715664,0.9612616959383189,-0.27563735581699905,6.68,11.8,0.9965074486107472,0.08350392124504707
2023-08-19 09:00:00,station3529_schausende,,,,,,,11.2,20.8,,,,,,,,,0.9271838545667874,-0.37460659341591207,,,6.3,12.62,0.9997346290416701,0.023036308187606193
2023-08-19 12:00:00,station3529_schausende,10.9,14.2,10.2,,11.8,19.8,9.8,17.6,9.5,13.8,0.8910065241883679,-0.45399049973954675,0.9335804264972017,-0.35836794954530027,0.8910065241883679,-0.45399049973954675,0.9510565162951536,-0.30901699437494734,0.838670567945424,-0.5446390350150272,6.79,11.72,0.9663760793213293,0.2571327931546963
2023-08-19 15:00:00,station3529_schausende,,,,,,,8.4,15.4,,,,,,,,,0.9396926207859084,-0.3420201433256687,,,3.87,8.05,0.9890416459071093,0.14763679304751967
2023-08-19 18:00:00,station3529_schausende,8.9,12.7,3.6,,7.9,13.0,7.1,14.7,9.6,22.9,0.766044443118978,-0.6427876096865394,-0.19080899537654472,-0.981627183447664,0.838670567945424,-0.5446390350150272,0.8290375725550417,-0.5591929034707467,0.45399049973954686,-0.8910065241883678,1.22,2.89,0.990097297715409,-0.14038283747183875
2023-08-19 21:00:00,station3529_schausende,,,,,,,6.6,11.2,,,,,,,,,-0.9961946980917455,-0.08715574274765825,,,6.42,9.19,-0.9911461550970212,-0.13277537134721787
2023-08-20 00:00:00,station3529_schausende,6.2,9.2,3.8,,7.6,13.6,6.9,12.6,6.9,10.1,-0.9743700647852351,-0.22495105434386525,-0.913545457642601,-0.4067366430758001,-0.9902680687415703,-0.13917310096006583,-0.9876883405951377,-0.15643446504023104,-0.9743700647852351,-0.22495105434386525,4.51,6.84,-0.9545529600236397,-0.2980413503360027
2023-08-20 03:00:00,station3529_schausende,,,,,,,4.3,7.3,,,,,,,,,-0.882947592858927,-0.46947156278589075,,,3.45,5.98,-0.7116583019259746,-0.702525772694382
2023-08-20 06:00:00,station3529_schausende,5.4,8.0,5.3,,4.2,7.0,3.9,6.8,5.5,7.6,-0.874619707139396,-0.48480962024633684,-0.90630778703665,-0.42261826174069916,-0.6819983600624984,-0.7313537016191706,-0.656059028990507,-0.7547095802227721,-0.7880107536067221,-0.6156614753256581,1.78,3.23,0.11320321376790689,-0.9935718556765875
2023-08-20 09:00:00,station3529_schausende,,,,,,,6.3,11.6,,,,,,,,,-0.7986355100472928,-0.6018150231520483,,,3.53,5.78,-0.963490395436132,-0.2677428951481736
2023-08-20 12:00:00,station3529_schausende,7.1,8.2,6.2,,7.1,12.4,6.7,11.9,7.6,8.2,-0.8910065241883678,-0.45399049973954697,-0.8910065241883678,-0.45399049973954697,-0.882947592858927,-0.46947156278589075,-0.874619707139396,-0.48480962024633684,-0.9455185755993168,-0.32556815445715664,8.2,11.73,-0.9642343169296139,-0.26505128193479993
2023-08-20 15:00:00,station3529_schausende,,,,,,,7.2,12.6,,,,,,,,,-0.90630778703665,-0.42261826174069916,,,8.94,12.04,-0.9586708933553157,-0.2845173425879709
2023-08-20 18:00:00,station3529_schausende,7.1,10.5,5.3,,5.8,11.9,5.5,11.3,6.1,11.9,-0.9743700647852351,-0.22495105434386525,-0.8910065241883678,-0.45399049973954697,-0.9335804264972015,-0.3583679495453007,-0.9396926207859084,-0.34202014332566855,-0.913545457642601,-0.4067366430758001,5.84,9.1,-0.9396329126977827,-0.3421841454174653
2023-08-20 21:00:00,station3529_schausende,,,,,,,4.4,7.7,,,,,,,,,-0.9659258262890683,-0.25881904510252063,,,6.59,8.62,-0.9882016653295885,-0.1531583123432351
2023-08-21 06:00:00,station3529_schausende,6.0,9.3,5.2,,4.6,7.9,4.4,7.7,6.5,9.3,-0.9781476007338056,-0.2079116908177598,-0.9945218953682734,-0.10452846326765336,-0.9271838545667873,-0.3746065934159123,-0.9271838545667873,-0.3746065934159123,-0.961261695938319,-0.2756373558169989,2.56,3.56,-0.5368579359867566,-0.8436726596068167
2023-08-21 09:00:00,station3529_schausende,,,,,,,7.0,12.4,,,,,,,,,-0.9902680687415703,-0.13917310096006583,,,7.03,10.05,-0.9707583944960889,-0.2400586168321726
2023-08-21 12:00:00,station3529_schausende,8.4,11.3,8.5,,9.0,15.7,8.3,14.7,8.7,10.7,-0.9961946980917455,0.08715574274765789,-0.9961946980917455,0.08715574274765789,-0.9986295347545738,0.052335956242943946,-1.0,-1.8369701987210297e-16,-0.9998476951563913,0.01745240643728313,7.24,10.87,-0.9900727812082175,-0.14055563991041042
2023-08-21 15:00:00,station3529_schausende,,,,,,,7.3,14.1,,,,,,,,,-0.9975640502598242,-0.06975647374412558,,,9.08,12.72,-0.9659709840219864,-0.25865045530134917
2023-08-21 18:00:00,station3529_schausende,6.2,9.0,6.0,,5.0,10.5,4.6,10.0,5.3,10.7,-0.8386705679454242,-0.544639035015027,-0.8386705679454242,-0.544639035015027,-0.9335804264972015,-0.3583679495453007,-0.90630778703665,-0.42261826174069916,-0.8290375725550418,-0.5591929034707466,3.33,5.67,-0.5740052647142503,-0.8188516080953395
2023-08-21 21:00:00,station3529_schausende,,,,,,,2.2,4.2,,,,,,,,,-0.587785252292473,-0.8090169943749475,,,3.33,6.1,-0.3221004688584563,-0.9467054916715982
2023-08-22 00:00:00,station3529_schausende,5.9,8.0,4.0,,3.5,6.0,3.2,5.3,4.8,6.6,-0.6946583704589974,-0.7193398003386511,-0.8571673007021121,-0.5150380749100544,-0.6427876096865393,-0.766044443118978,-0.6819983600624984,-0.7313537016191706,-0.6946583704589974,-0.7193398003386511,1.74,3.18,0.07201969328078214,-0.9974032102313196
2023-08-22 03:00:00,station3529_schausende,,,,,,,2.4,5.1,,,,,,,,,-0.39073112848927355,-0.9205048534524404,,,2.2,4.04,0.08402567985463599,-0.996463589462739
2023-08-22 06:00:00,station3529_schausende,5.8,8.0,2.0,,3.1,5.0,2.9,5.1,2.7,3.1,-0.7880107536067221,-0.6156614753256581,-0.48480962024633695,-0.8746197071393959,-0.6018150231520484,-0.7986355100472928,-0.6156614753256582,-0.788010753606722,-0.7771459614569706,-0.6293203910498378,1.29,3.21,0.5012087117954646,-0.8653264281300618
2023-08-22 09:00:00,station3529_schausende,,,,,,,6.0,10.7,,,,,,,,,-0.913545457642601,-0.4067366430758001,,,7.81,9.98,-0.9760308476910711,-0.2176322226956504
2023-08-22 12:00:00,station3529_schausende,9.4,11.5,6.3,,7.9,13.8,7.4,13.1,8.3,10.1,-0.961261695938319,-0.2756373558169989,-0.984807753012208,-0.17364817766693033,-0.9925461516413221,-0.12186934340514717,-0.9961946980917455,-0.08715574274765825,-0.984807753012208,-0.17364817766693033,7.43,10.98,-0.9847774306884783,-0.173820056399137
2023-08-22 15:00:00,station3529_schausende,,,,,,,8.3,15.2,,,,,,,,,-0.9902680687415703,-0.13917310096006583,,,8.82,12.62,-0.9649249143933962,-0.2625260169638374
2023-08-22 18:00:00,station3529_schausende,6.8,10.7,6.2,,5.9,13.7,5.0,12.4,5.3,10.5,-0.8987940462991668,-0.43837114678907774,-0.913545457642601,-0.4067366430758001,-0.9335804264972015,-0.3583679495453007,-0.9335804264972015,-0.3583679495453007,-0.8910065241883678,-0.45399049973954697,6.17,9.24,-0.9598542629379816,-0.28049918702160975
2023-08-22 21:00:00,station3529_schausende,,,,,,,4.7,8.1,,,,,,,,,-0.9205048534524403,-0.3907311284892738,,,5.35,8.24,-0.9340798923554656,-0.35706407645855626
2023-08-23 00:00:00,station3529_schausende,6.1,7.8,4.1,,4.2,7.5,4.2,7.3,5.4,9.3,-0.9945218953682734,-0.10452846326765336,-0.9961946980917455,-0.08715574274765825,-0.9205048534524403,-0.3907311284892738,-0.90630778703665,-0.42261826174069916,-0.961261695938319,-0.2756373558169989,4.38,6.7,-0.9215246294676571,-0.3883199161574091
2023-08-23 03:00:00,station3529_schausende,,,,,,,5.2,9.1,,,,,,,,,-0.961261695938319,-0.2756373558169989,,,2.72,4.42,-0.583966337286486,-0.8117778741233381
2023-08-23 06:00:00,station3529_schausende,6.6,10.3,5.1,,4.9,8.3,4.7,8.3,4.4,5.6,-0.9510565162951535,-0.30901699437494756,-0.9455185755993168,-0.32556815445715664,-0.8090169943749473,-0.5877852522924732,-0.8090169943749473,-0.5877852522924732,-0.8660254037844384,-0.5000000000000004,6.08,8.93,-0.9797503501713428,-0.20022300402084475
2023-08-23 09:00:00,station3529_schausende,,,,,,,9.0,15.9,,,,,,,,,-0.882947592858927,-0.46947156278589075,,,6.96,12.26,-0.8783169514026576,-0.4780787935881924
2023-08-23 12:00:00,station3529_schausende,9.5,12.9,11.1,,11.6,19.7,10.3,21.0,10.7,13.8,-0.9702957262759965,-0.24192189559966779,-0.90630778703665,-0.42261826174069916,-0.9702957262759965,-0.24192189559966779,-0.9455185755993168,-0.32556815445715664,-0.9563047559630353,-0.2923717047227371,6.31,10.26,-0.9436277652856025,-0.3310085204071033
2023-08-23 15:00:00,station3529_schausende,,,,,,,9.0,16.0,,,,,,,,,-0.9998476951563913,0.01745240643728313,,,9.93,14.3,-0.9891957084642818,0.14660099029627138
2023-08-23 18:00:00,station3529_schausende,7.2,12.1,6.5,,7.2,13.6,6.1,12.3,5.9,12.8,-0.9993908270190958,0.03489949670250128,-0.9975640502598242,-0.06975647374412558,-0.9945218953682734,-0.10452846326765336,-0.9945218953682734,-0.10452846326765336,-0.9945218953682734,-0.10452846326765336,6.42,10.05,-0.9846253691177965,-0.17467937053253607
2023-08-23 21:00:00,station3529_schausende,,,,,,,4.1,7.1,,,,,,,,,-0.981627183447664,-0.1908089953765446,,,3.05,5.24,-0.6276913612907,-0.7784623015670238
2023-08-24 00:00:00,station3529_schausende,6.2,6.2,3.7,,3.8,6.2,3.2,5.6,5.5,4.7,-0.9986295347545738,0.052335956242943946,-0.9335804264972015,-0.3583679495453007,-0.8660254037844384,-0.5000000000000004,-0.848048096156426,-0.529919264233205,-0.8386705679454242,-0.544639035015027,2.72,4.18,-0.4933347242889372,-0.8698395540619881
2023-08-24 03:00:00,station3529_schausende,,,,,,,2.0,4.2,,,,,,,,,-0.8987940462991668,-0.43837114678907774,,,2.2,3.33,-0.33972302236859503,-0.9405255276029179
2023-08-24 06:00:00,station3529_schausende,4.5,5.9,3.6,,3.7,6.4,3.5,6.3,2.2,1.9,-0.8191520442889916,-0.5735764363510464,-0.9396926207859084,-0.34202014332566855,-0.6819983600624984,-0.7313537016191706,-0.6293203910498376,-0.7771459614569708,-0.4539904997395467,-0.8910065241883679,1.33,3.25,0.3010386911959206,-0.9536119265209759
2023-08-24 09:00:00,station3529_schausende,,,,,,,4.8,8.7,,,,,,,,,-0.8090169943749473,-0.5877852522924732,,,4.16,7.14,-0.9404662204253443,-0.3398871698650417
2023-08-24 12:00:00,station3529_schausende,5.2,5.8,1.8,,3.6,7.0,2.3,6.1,4.2,5.1,1.2246467991473532e-16,-1.0,0.5446390350150273,-0.8386705679454239,-0.7660444431189779,-0.6427876096865395,-0.6691306063588582,-0.7431448254773942,-0.46947156278589086,-0.8829475928589269,2.18,4.26,0.8683719738277661,0.4959134148926298
2023-08-24 15:00:00,station3529_schausende,,,,,,,5.4,9.5,,,,,,,,,0.6819983600624986,-0.7313537016191705,,,2.97,7.43,0.9999469818065809,0.01029726060218913
2023-08-24 18:00:00,station3529_schausende,8.2,12.7,8.0,,6.9,11.7,6.2,11.3,6.1,12.8,0.7547095802227721,-0.6560590289905072,0.788010753606722,-0.6156614753256583,0.7071067811865476,-0.7071067811865475,0.6946583704589971,-0.7193398003386513,0.2756373558169992,-0.9612616959383189,2.77,7.08,0.9438009515832295,-0.3305143927132229
2023-08-24 21:00:00,station3529_schausende,,,,,,,8.7,14.9,,,,,,,,,0.8191520442889917,-0.5735764363510462,,,2.35,5.57,0.978867388761685,-0.20449605184179034
2023-08-25 00:00:00,station3529_schausende,11.0,25.1,6.6,,7.4,15.1,5.2,12.7,9.6,22.6,0.6427876096865395,-0.7660444431189779,0.788010753606722,-0.6156614753256583,0.6819983600624986,-0.7313537016191705,0.766044443118978,-0.6427876096865394,0.529919264233205,-0.848048096156426,3.54,8.3,0.9947743374368467,-0.10209807822423742
2023-08-25 03:00:00,station3529_schausende,,,,,,,6.3,10.9,,,,,,,,,-0.6293203910498376,-0.7771459614569708,,,0.83,2.76,0.9005465344487658,-0.4347596339269757
2023-08-25 06:00:00,station3529_schausende,6.9,14.0,3.9,,5.3,8.9,5.4,9.6,6.2,11.9,-0.8386705679454242,-0.544639035015027,-0.9563047559630353,-0.2923717047227371,-0.8910065241883678,-0.45399049973954697,-0.961261695938319,-0.2756373558169989,-0.8290375725550418,-0.5591929034707466,2.45,4.17,-0.42625299951531986,-0.9046039909287338
2023-08-25 09:00:00,station3529_schausende,,,,,,,4.8,12.0,,,,,,,,,-0.961261695938319,-0.2756373558169989,,,7.26,9.88,-0.9721658306613963,-0.23429382769172005
2023-08-25 12:00:00,station3529_schausende,7.7,9.4,5.1,,5.5,15.1,4.9,13.9,6.7,7.2,-0.9998476951563913,-0.017452406437283498,-0.9271838545667873,-0.3746065934159123,-0.913545457642601,-0.4067366430758001,-0.90630778703665,-0.42261826174069916,-0.9816271834476639,0.1908089953765451,8.38,12.03,-0.9817933219112157,-0.18995229151168447
2023-08-25 15:00:00,station3529_schausende,,,,,,,3.1,6.0,,,,,,,,,-0.9993908270190958,-0.03489949670250076,,,4.71,6.58,-0.9870244063974541,-0.16057029979343435
2023-08-25 18:00:00,station3529_schausende,5.5,8.0,4.8,,2.8,7.3,3.4,9.0,5.8,12.1,-0.2588190451025207,0.9659258262890683,-0.7660444431189781,0.6427876096865393,-0.40673664307580015,0.9135454576426009,-0.529919264233205,0.8480480961564258,-0.5000000000000004,0.8660254037844384,1.27,3.23,0.929132571534056,-0.3697467572738296
2023-08-25 21:00:00,station3529_schausende,,,,,,,4.0,7.5,,,,,,,,,-0.1736481776669304,0.984807753012208,,,0.03,0.67,0.9952273999818312,-0.09758289975914933
2023-08-26 00:00:00,station3529_schausende,6.2,10.9,4.5,,6.1,10.2,5.0,10.0,5.2,9.5,0.6427876096865393,0.766044443118978,-0.7071067811865477,0.7071067811865474,0.0697564737441253,0.9975640502598242,0.08715574274765817,0.9961946980917455,0.13917310096006544,0.9902680687415704,0.74,2.18,0.9998446339083082,0.017626912513571832
2023-08-26 03:00:00,station3529_schausende,,,,,,,5.7,10.0,,,,,,,,,-0.20791169081775987,0.9781476007338056,,,0.97,2.71,0.9656995962952725,0.25966187574449145
2023-08-26 06:00:00,station3529_schausende,1.1,2.1,0.7,,3.2,10.9,2.7,6.8,4.4,6.8,-0.913545457642601,-0.4067366430758001,0.766044443118978,0.6427876096865394,-0.2588190451025207,0.9659258262890683,0.03489949670250097,0.9993908270190958,-0.1736481776669304,0.984807753012208,7.43,13.25,-0.9995752563102516,0.029142871723543462
2023-08-26 09:00:00,station3529_schausende,,,,,,,4.4,13.4,,,,,,,,,-0.9998476951563913,-0.017452406437283498,,,6.17,9.98,-0.988625510368511,-0.15039813911282676
2023-08-26 12:00:00,station3529_schausende,16.2,20.4,13.0,,12.1,20.8,12.1,21.1,14.7,18.9,-0.9271838545667873,-0.3746065934159123,-0.9702957262759965,-0.24192189559966779,-0.9563047559630353,-0.2923717047227371,-0.961261695938319,-0.2756373558169989,-0.9510565162951535,-0.30901699437494756,17.69,25.54,-0.9851093261547739,-0.17192910027940964
2023-08-26 15:00:00,station3529_schausende,,,,,,,10.6,19.1,,,,,,,,,-0.9702957262759965,-0.24192189559966779,,,16.51,23.88,-0.9980267284282716,-0.0627905195293141
